task,concept,timestamp_ms,task_concept_ef_hits,task_suffixtask_concept_ef_hits,task_suffixtest_concept_ef_hits,task_suffixgame_concept_ef_hits,task_concept_hits,task_suffixtask_concept_hits,task_suffixtest_concept_hits,task_suffixgame_concept_hits,concept_hits,concept_ef_hits,task_hits,task_suffixtask_hits,task_suffixtest_hits,task_suffixgame_hits,task_ef_hits,task_suffixtask_ef_hits,task_suffixgame_ef_hits,task_suffixtest_ef_hits
Auditory Attention,Switching,1578872820500,2,0,0,0,41,0,0,0,60109,880,864,46,8,0,53,1,0,0
Auditory Attention,Updating,1578872835008,1,0,0,0,5,0,0,0,11598,405,864,46,8,0,53,1,0,0
Auditory Attention,Verbal Processing,1578872849426,0,0,0,0,1,0,0,0,316,18,864,46,8,0,53,1,0,0
Auditory Attention,Visuospatial Processing,1578872863267,1,0,0,0,1,0,0,0,562,54,864,46,8,0,53,1,0,0
Auditory Attention,Volition,1578872877095,0,0,0,0,0,0,0,0,848,19,864,46,8,0,53,1,0,0
Backward Color Recall,Behavioral Control,1578872890929,0,0,0,0,0,0,0,0,2305,61,0,0,0,0,0,0,0,0
Backward Color Recall,Behavioral Regulation,1578872904711,0,0,0,0,0,0,0,0,650,131,0,0,0,0,0,0,0,0
Backward Color Recall,Central Executive,1578872918569,0,0,0,0,0,0,0,0,951,202,0,0,0,0,0,0,0,0
Backward Color Recall,Cognitive Flexibility,1578872932278,0,0,0,0,0,0,0,0,2906,898,0,0,0,0,0,0,0,0
Backward Color Recall,Cognitive Control,1578872946587,0,0,0,0,0,0,0,0,6945,1301,0,0,0,0,0,0,0,0
Backward Color Recall,Inhibition,1578872962115,0,0,0,0,0,0,0,0,850706,2665,0,0,0,0,0,0,0,0
Backward Color Recall,Inference Control,1578872979172,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
Backward Color Recall,Response Inhibition,1578872992961,0,0,0,0,0,0,0,0,3940,820,0,0,0,0,0,0,0,0
Backward Color Recall,Working Memory,1578873006799,0,0,0,0,0,0,0,0,30660,4422,0,0,0,0,0,0,0,0
Backward Color Recall,Creativity,1578873020901,0,0,0,0,0,0,0,0,6298,60,0,0,0,0,0,0,0,0
Backward Color Recall,Deductive Reasoning,1578873034990,0,0,0,0,0,0,0,0,390,6,0,0,0,0,0,0,0,0
Backward Color Recall,Dual Task Coordination,1578873048699,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0
Backward Color Recall,Effective Performance,1578873062393,0,0,0,0,0,0,0,0,471,4,0,0,0,0,0,0,0,0
Backward Color Recall,Emotional Control,1578873076525,0,0,0,0,0,0,0,0,821,119,0,0,0,0,0,0,0,0
Backward Color Recall,Emotional Regulation,1578873090271,0,0,0,0,0,0,0,0,1798,87,0,0,0,0,0,0,0,0
Backward Color Recall,Executive Control,1578873104095,0,0,0,0,0,0,0,0,3581,1413,0,0,0,0,0,0,0,0
Backward Color Recall,Feedback Learning,1578873118034,0,0,0,0,0,0,0,0,132,3,0,0,0,0,0,0,0,0
Backward Color Recall,Fluency,1578873131777,0,0,0,0,0,0,0,0,11727,1826,0,0,0,0,0,0,0,0
Backward Color Recall,Generativity,1578873145723,0,0,0,0,0,0,0,0,375,25,0,0,0,0,0,0,0,0
Backward Color Recall,Fluid Intelligence,1578873159488,0,0,0,0,0,0,0,0,937,142,0,0,0,0,0,0,0,0
Backward Color Recall,Logical Reasoning,1578873173427,0,0,0,0,0,0,0,0,376,17,0,0,0,0,0,0,0,0
Backward Color Recall,Relational Reasoning,1578873187236,0,0,0,0,0,0,0,0,102,8,0,0,0,0,0,0,0,0
Backward Color Recall,Inhibition Control,1578873201257,0,0,0,0,0,0,0,0,179,24,0,0,0,0,0,0,0,0
Backward Color Recall,Initiation,1578873215118,0,0,0,0,0,0,0,0,225385,342,0,0,0,0,0,0,0,0
Backward Color Recall,Mindfulness,1578873229828,0,0,0,0,0,0,0,0,6934,96,0,0,0,0,0,0,0,0
Backward Color Recall,Motivational Drive,1578873243768,0,0,0,0,0,0,0,0,116,7,0,0,0,0,0,0,0,0
Backward Color Recall,Organization,1578873258906,0,0,0,0,0,0,0,0,278005,514,0,0,0,0,0,0,0,0
Backward Color Recall,Problem Solving,1578873274122,0,0,0,0,0,0,0,0,17666,511,0,0,0,0,0,0,0,0
Backward Color Recall,Responsive Action,1578873288236,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
Backward Color Recall,Response Conflict,1578873302006,0,0,0,0,0,0,0,0,619,61,0,0,0,0,0,0,0,0
Backward Color Recall,Reward Processing,1578873315745,0,0,0,0,0,0,0,0,2034,79,0,0,0,0,0,0,0,0
Backward Color Recall,Self Control,1578873330038,0,0,0,0,0,0,0,0,5575,180,0,0,0,0,0,0,0,0
Backward Color Recall,Sequencing,1578873343999,0,0,0,0,0,0,0,0,276977,202,0,0,0,0,0,0,0,0
Backward Color Recall,Shifting,1578873359137,0,0,0,0,0,0,0,0,34148,1189,0,0,0,0,0,0,0,0
Backward Color Recall,Strategic Retrieval,1578873373284,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0
Backward Color Recall,Switching,1578873387023,0,0,0,0,0,0,0,0,60109,880,0,0,0,0,0,0,0,0
Backward Color Recall,Updating,1578873401417,0,0,0,0,0,0,0,0,11598,405,0,0,0,0,0,0,0,0
Backward Color Recall,Verbal Processing,1578873415778,0,0,0,0,0,0,0,0,316,18,0,0,0,0,0,0,0,0
Backward Color Recall,Visuospatial Processing,1578873429604,0,0,0,0,0,0,0,0,562,54,0,0,0,0,0,0,0,0
Backward Color Recall,Volition,1578873445887,0,0,0,0,0,0,0,0,848,19,0,0,0,0,0,0,0,0
Balance Beam,Behavioral Control,1578873461131,0,0,0,0,0,0,0,0,2305,61,347,14,52,0,2,0,0,0
Balance Beam,Behavioral Regulation,1578873475143,0,0,0,0,0,0,0,0,650,131,347,14,52,0,2,0,0,0
Balance Beam,Central Executive,1578873489063,0,0,0,0,0,0,0,0,951,202,347,14,52,0,2,0,0,0
Balance Beam,Cognitive Flexibility,1578873502937,0,0,0,0,1,1,0,0,2906,898,347,14,52,0,2,0,0,0
Balance Beam,Cognitive Control,1578873517164,0,0,0,0,0,0,0,0,6945,1301,347,14,52,0,2,0,0,0
Balance Beam,Inhibition,1578873531145,0,0,0,0,11,0,4,0,850706,2665,347,14,52,0,2,0,0,0
Balance Beam,Inference Control,1578873549842,0,0,0,0,0,0,0,0,3,1,347,14,52,0,2,0,0,0
Balance Beam,Response Inhibition,1578873563743,0,0,0,0,0,0,0,0,3940,820,347,14,52,0,2,0,0,0
Balance Beam,Working Memory,1578873577635,0,0,0,0,11,0,1,0,30660,4422,347,14,52,0,2,0,0,0
Balance Beam,Creativity,1578873592035,0,0,0,0,0,0,0,0,6298,60,347,14,52,0,2,0,0,0
Balance Beam,Deductive Reasoning,1578873606085,0,0,0,0,0,0,0,0,390,6,347,14,52,0,2,0,0,0
Balance Beam,Dual Task Coordination,1578873620339,0,0,0,0,0,0,0,0,29,4,347,14,52,0,2,0,0,0
Balance Beam,Effective Performance,1578873634161,0,0,0,0,0,0,0,0,471,4,347,14,52,0,2,0,0,0
Balance Beam,Emotional Control,1578873648122,0,0,0,0,0,0,0,0,821,119,347,14,52,0,2,0,0,0
Balance Beam,Emotional Regulation,1578873661918,0,0,0,0,0,0,0,0,1798,87,347,14,52,0,2,0,0,0
Balance Beam,Executive Control,1578873675830,0,0,0,0,0,0,0,0,3581,1413,347,14,52,0,2,0,0,0
Balance Beam,Feedback Learning,1578873689874,0,0,0,0,0,0,0,0,132,3,347,14,52,0,2,0,0,0
Balance Beam,Fluency,1578873703881,0,0,0,0,1,0,0,0,11727,1826,347,14,52,0,2,0,0,0
Balance Beam,Generativity,1578873718002,0,0,0,0,0,0,0,0,375,25,347,14,52,0,2,0,0,0
Balance Beam,Fluid Intelligence,1578873731712,0,0,0,0,0,0,0,0,937,142,347,14,52,0,2,0,0,0
Balance Beam,Logical Reasoning,1578873746045,0,0,0,0,0,0,0,0,376,17,347,14,52,0,2,0,0,0
Balance Beam,Relational Reasoning,1578873759804,0,0,0,0,0,0,0,0,102,8,347,14,52,0,2,0,0,0
Balance Beam,Inhibition Control,1578873773674,0,0,0,0,0,0,0,0,179,24,347,14,52,0,2,0,0,0
Balance Beam,Initiation,1578873787477,0,0,0,0,3,0,0,0,225385,342,347,14,52,0,2,0,0,0
Balance Beam,Mindfulness,1578873802233,0,0,0,0,0,0,0,0,6934,96,347,14,52,0,2,0,0,0
Balance Beam,Motivational Drive,1578873816114,0,0,0,0,0,0,0,0,116,7,347,14,52,0,2,0,0,0
Balance Beam,Organization,1578873829913,0,0,0,0,3,0,0,0,278005,514,347,14,52,0,2,0,0,0
Balance Beam,Problem Solving,1578873844994,0,0,0,0,2,1,0,0,17666,511,347,14,52,0,2,0,0,0
Balance Beam,Responsive Action,1578873860013,0,0,0,0,0,0,0,0,27,0,347,14,52,0,2,0,0,0
Balance Beam,Response Conflict,1578873873895,0,0,0,0,0,0,0,0,619,61,347,14,52,0,2,0,0,0
Balance Beam,Reward Processing,1578873887716,0,0,0,0,0,0,0,0,2034,79,347,14,52,0,2,0,0,0
Balance Beam,Self Control,1578873901567,0,0,0,0,0,0,0,0,5575,180,347,14,52,0,2,0,0,0
Balance Beam,Sequencing,1578873915573,0,0,0,0,0,0,0,0,276977,202,347,14,52,0,2,0,0,0
Balance Beam,Shifting,1578873930351,0,0,0,0,1,0,0,0,34148,1189,347,14,52,0,2,0,0,0
Balance Beam,Strategic Retrieval,1578873944579,0,0,0,0,0,0,0,0,86,14,347,14,52,0,2,0,0,0
Balance Beam,Switching,1578873958906,0,0,0,0,1,0,0,0,60109,880,347,14,52,0,2,0,0,0
Balance Beam,Updating,1578873973798,0,0,0,0,0,0,0,0,11598,405,347,14,52,0,2,0,0,0
Balance Beam,Verbal Processing,1578873988112,0,0,0,0,0,0,0,0,316,18,347,14,52,0,2,0,0,0
Balance Beam,Visuospatial Processing,1578874002043,0,0,0,0,0,0,0,0,562,54,347,14,52,0,2,0,0,0
Balance Beam,Volition,1578874015895,0,0,0,0,0,0,0,0,848,19,347,14,52,0,2,0,0,0
BART,Behavioral Control,1578874029811,0,0,0,0,2,0,0,0,2305,61,722,7,3,0,9,0,0,0
BART,Behavioral Regulation,1578874043764,1,0,0,0,1,0,0,0,650,131,722,7,3,0,9,0,0,0
BART,Central Executive,1578874057734,0,0,0,0,0,0,0,0,951,202,722,7,3,0,9,0,0,0
BART,Cognitive Flexibility,1578874072138,0,0,0,0,0,0,0,0,2906,898,722,7,3,0,9,0,0,0
BART,Cognitive Control,1578874086041,1,0,0,0,2,0,0,0,6945,1301,722,7,3,0,9,0,0,0
BART,Inhibition,1578874100245,3,0,0,0,26,0,0,0,850706,2665,722,7,3,0,9,0,0,0
BART,Inference Control,1578874117178,0,0,0,0,0,0,0,0,3,1,722,7,3,0,9,0,0,0
BART,Response Inhibition,1578874130929,1,0,0,0,7,0,0,0,3940,820,722,7,3,0,9,0,0,0
BART,Working Memory,1578874144946,2,0,0,0,10,0,0,0,30660,4422,722,7,3,0,9,0,0,0
BART,Creativity,1578874160173,0,0,0,0,0,0,0,0,6298,60,722,7,3,0,9,0,0,0
BART,Deductive Reasoning,1578874174122,0,0,0,0,0,0,0,0,390,6,722,7,3,0,9,0,0,0
BART,Dual Task Coordination,1578874188022,0,0,0,0,0,0,0,0,29,4,722,7,3,0,9,0,0,0
BART,Effective Performance,1578874201968,0,0,0,0,0,0,0,0,471,4,722,7,3,0,9,0,0,0
BART,Emotional Control,1578874215796,0,0,0,0,0,0,0,0,821,119,722,7,3,0,9,0,0,0
BART,Emotional Regulation,1578874229675,0,0,0,0,0,0,0,0,1798,87,722,7,3,0,9,0,0,0
BART,Executive Control,1578874244468,2,0,0,0,2,0,0,0,3581,1413,722,7,3,0,9,0,0,0
BART,Feedback Learning,1578874258800,0,0,0,0,1,0,0,0,132,3,722,7,3,0,9,0,0,0
BART,Fluency,1578874272604,0,0,0,0,0,0,0,0,11727,1826,722,7,3,0,9,0,0,0
BART,Generativity,1578874286689,0,0,0,0,0,0,0,0,375,25,722,7,3,0,9,0,0,0
BART,Fluid Intelligence,1578874300667,0,0,0,0,1,0,0,0,937,142,722,7,3,0,9,0,0,0
BART,Logical Reasoning,1578874314547,0,0,0,0,1,0,0,0,376,17,722,7,3,0,9,0,0,0
BART,Relational Reasoning,1578874328424,0,0,0,0,0,0,0,0,102,8,722,7,3,0,9,0,0,0
BART,Inhibition Control,1578874342330,0,0,0,0,0,0,0,0,179,24,722,7,3,0,9,0,0,0
BART,Initiation,1578874356165,0,0,0,0,10,0,0,0,225385,342,722,7,3,0,9,0,0,0
BART,Mindfulness,1578874371104,0,0,0,0,1,0,0,0,6934,96,722,7,3,0,9,0,0,0
BART,Motivational Drive,1578874385181,0,0,0,0,0,0,0,0,116,7,722,7,3,0,9,0,0,0
BART,Organization,1578874399005,0,0,0,0,2,0,0,0,278005,514,722,7,3,0,9,0,0,0
BART,Problem Solving,1578874414177,1,0,0,0,1,0,0,0,17666,511,722,7,3,0,9,0,0,0
BART,Responsive Action,1578874428337,0,0,0,0,0,0,0,0,27,0,722,7,3,0,9,0,0,0
BART,Response Conflict,1578874442338,0,0,0,0,0,0,0,0,619,61,722,7,3,0,9,0,0,0
BART,Reward Processing,1578874457274,1,0,0,0,8,0,0,0,2034,79,722,7,3,0,9,0,0,0
BART,Self Control,1578874471564,0,0,0,0,1,0,0,0,5575,180,722,7,3,0,9,0,0,0
BART,Sequencing,1578874485567,0,0,0,0,26,0,0,0,276977,202,722,7,3,0,9,0,0,0
BART,Shifting,1578874500769,2,0,0,0,3,0,0,0,34148,1189,722,7,3,0,9,0,0,0
BART,Strategic Retrieval,1578874515055,0,0,0,0,0,0,0,0,86,14,722,7,3,0,9,0,0,0
BART,Switching,1578874528972,0,0,0,0,0,0,0,0,60109,880,722,7,3,0,9,0,0,0
BART,Updating,1578874543460,1,0,0,0,3,0,0,0,11598,405,722,7,3,0,9,0,0,0
BART,Verbal Processing,1578874557703,0,0,0,0,0,0,0,0,316,18,722,7,3,0,9,0,0,0
BART,Visuospatial Processing,1578874571509,0,0,0,0,0,0,0,0,562,54,722,7,3,0,9,0,0,0
BART,Volition,1578874585924,0,0,0,0,0,0,0,0,848,19,722,7,3,0,9,0,0,0
Balloon Analouge Risk Taking,Behavioral Control,1578874599725,0,0,0,0,0,0,0,0,2305,61,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Behavioral Regulation,1578874613798,0,0,0,0,0,0,0,0,650,131,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Central Executive,1578874627706,0,0,0,0,0,0,0,0,951,202,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Cognitive Flexibility,1578874641579,0,0,0,0,0,0,0,0,2906,898,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Cognitive Control,1578874655664,0,0,0,0,0,0,0,0,6945,1301,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Inhibition,1578874669772,0,0,0,0,0,0,0,0,850706,2665,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Inference Control,1578874686787,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Response Inhibition,1578874700590,0,0,0,0,0,0,0,0,3940,820,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Working Memory,1578874714544,0,0,0,0,0,0,0,0,30660,4422,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Creativity,1578874729095,0,0,0,0,0,0,0,0,6298,60,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Deductive Reasoning,1578874743011,0,0,0,0,0,0,0,0,390,6,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Dual Task Coordination,1578874757869,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Effective Performance,1578874779378,0,0,0,0,0,0,0,0,471,4,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Emotional Control,1578874796282,0,0,0,0,0,0,0,0,821,119,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Emotional Regulation,1578874810795,0,0,0,0,0,0,0,0,1798,87,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Executive Control,1578874872690,0,0,0,0,0,0,0,0,3581,1413,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Feedback Learning,1578874889266,0,0,0,0,0,0,0,0,132,3,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Fluency,1578874903723,0,0,0,0,0,0,0,0,11727,1826,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Generativity,1578874967155,0,0,0,0,0,0,0,0,375,25,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Fluid Intelligence,1578874983430,0,0,0,0,0,0,0,0,937,142,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Logical Reasoning,1578874998459,0,0,0,0,0,0,0,0,376,17,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Relational Reasoning,1578875016690,0,0,0,0,0,0,0,0,102,8,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Inhibition Control,1578875031033,0,0,0,0,0,0,0,0,179,24,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Initiation,1578875047180,0,0,0,0,0,0,0,0,225385,342,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Mindfulness,1578875064086,0,0,0,0,0,0,0,0,6934,96,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Motivational Drive,1578875093060,0,0,0,0,0,0,0,0,116,7,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Organization,1578875108843,0,0,0,0,0,0,0,0,278005,514,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Problem Solving,1578875127691,0,0,0,0,0,0,0,0,17666,511,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Responsive Action,1578875143556,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Response Conflict,1578875157276,0,0,0,0,0,0,0,0,619,61,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Reward Processing,1578875171267,0,0,0,0,0,0,0,0,2034,79,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Self Control,1578875186098,0,0,0,0,0,0,0,0,5575,180,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Sequencing,1578875199925,0,0,0,0,0,0,0,0,276977,202,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Shifting,1578875214809,0,0,0,0,0,0,0,0,34148,1189,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Strategic Retrieval,1578875229217,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Switching,1578875243402,0,0,0,0,0,0,0,0,60109,880,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Updating,1578875257691,0,0,0,0,0,0,0,0,11598,405,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Verbal Processing,1578875271588,0,0,0,0,0,0,0,0,316,18,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Visuospatial Processing,1578875285576,0,0,0,0,0,0,0,0,562,54,0,0,0,0,0,0,0,0
Balloon Analouge Risk Taking,Volition,1578875299242,0,0,0,0,0,0,0,0,848,19,0,0,0,0,0,0,0,0
Bear Alligator,Behavioral Control,1578875313035,0,0,0,0,0,0,0,0,2305,61,0,0,0,0,0,0,0,0
Bear Alligator,Behavioral Regulation,1578875326874,0,0,0,0,0,0,0,0,650,131,0,0,0,0,0,0,0,0
Bear Alligator,Central Executive,1578875340558,0,0,0,0,0,0,0,0,951,202,0,0,0,0,0,0,0,0
Bear Alligator,Cognitive Flexibility,1578875354429,0,0,0,0,0,0,0,0,2906,898,0,0,0,0,0,0,0,0
Bear Alligator,Cognitive Control,1578875368318,0,0,0,0,0,0,0,0,6945,1301,0,0,0,0,0,0,0,0
Bear Alligator,Inhibition,1578875382204,0,0,0,0,0,0,0,0,850706,2665,0,0,0,0,0,0,0,0
Bear Alligator,Inference Control,1578875399391,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
Bear Alligator,Response Inhibition,1578875413125,0,0,0,0,0,0,0,0,3940,820,0,0,0,0,0,0,0,0
Bear Alligator,Working Memory,1578875427121,0,0,0,0,0,0,0,0,30660,4422,0,0,0,0,0,0,0,0
Bear Alligator,Creativity,1578875441251,0,0,0,0,0,0,0,0,6298,60,0,0,0,0,0,0,0,0
Bear Alligator,Deductive Reasoning,1578875454993,0,0,0,0,0,0,0,0,390,6,0,0,0,0,0,0,0,0
Bear Alligator,Dual Task Coordination,1578875468884,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0
Bear Alligator,Effective Performance,1578875483598,0,0,0,0,0,0,0,0,471,4,0,0,0,0,0,0,0,0
Bear Alligator,Emotional Control,1578875497263,0,0,0,0,0,0,0,0,821,119,0,0,0,0,0,0,0,0
Bear Alligator,Emotional Regulation,1578875511297,0,0,0,0,0,0,0,0,1798,87,0,0,0,0,0,0,0,0
Bear Alligator,Executive Control,1578875525243,0,0,0,0,0,0,0,0,3581,1413,0,0,0,0,0,0,0,0
Bear Alligator,Feedback Learning,1578875539182,0,0,0,0,0,0,0,0,132,3,0,0,0,0,0,0,0,0
Bear Alligator,Fluency,1578875553511,0,0,0,0,0,0,0,0,11727,1826,0,0,0,0,0,0,0,0
Bear Alligator,Generativity,1578875567610,0,0,0,0,0,0,0,0,375,25,0,0,0,0,0,0,0,0
Bear Alligator,Fluid Intelligence,1578875581523,0,0,0,0,0,0,0,0,937,142,0,0,0,0,0,0,0,0
Bear Alligator,Logical Reasoning,1578875595647,0,0,0,0,0,0,0,0,376,17,0,0,0,0,0,0,0,0
Bear Alligator,Relational Reasoning,1578875609322,0,0,0,0,0,0,0,0,102,8,0,0,0,0,0,0,0,0
Bear Alligator,Inhibition Control,1578875623380,0,0,0,0,0,0,0,0,179,24,0,0,0,0,0,0,0,0
Bear Alligator,Initiation,1578875637111,0,0,0,0,0,0,0,0,225385,342,0,0,0,0,0,0,0,0
Bear Alligator,Mindfulness,1578875651762,0,0,0,0,0,0,0,0,6934,96,0,0,0,0,0,0,0,0
Bear Alligator,Motivational Drive,1578875665862,0,0,0,0,0,0,0,0,116,7,0,0,0,0,0,0,0,0
Bear Alligator,Organization,1578875680295,0,0,0,0,0,0,0,0,278008,514,0,0,0,0,0,0,0,0
Bear Alligator,Problem Solving,1578875695233,0,0,0,0,0,0,0,0,17666,511,0,0,0,0,0,0,0,0
Bear Alligator,Responsive Action,1578875709156,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
Bear Alligator,Response Conflict,1578875723313,0,0,0,0,0,0,0,0,619,61,0,0,0,0,0,0,0,0
Bear Alligator,Reward Processing,1578875736971,0,0,0,0,0,0,0,0,2034,79,0,0,0,0,0,0,0,0
Bear Alligator,Self Control,1578875750792,0,0,0,0,0,0,0,0,5575,180,0,0,0,0,0,0,0,0
Bear Alligator,Sequencing,1578875764790,0,0,0,0,0,0,0,0,276977,202,0,0,0,0,0,0,0,0
Bear Alligator,Shifting,1578875780962,0,0,0,0,0,0,0,0,34148,1189,0,0,0,0,0,0,0,0
Bear Alligator,Strategic Retrieval,1578875795155,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0
Bear Alligator,Switching,1578875808875,0,0,0,0,0,0,0,0,60109,880,0,0,0,0,0,0,0,0
Bear Alligator,Updating,1578875822955,0,0,0,0,0,0,0,0,11598,405,0,0,0,0,0,0,0,0
Bear Alligator,Verbal Processing,1578875837076,0,0,0,0,0,0,0,0,316,18,0,0,0,0,0,0,0,0
Bear Alligator,Visuospatial Processing,1578875850836,0,0,0,0,0,0,0,0,562,54,0,0,0,0,0,0,0,0
Bear Alligator,Volition,1578875864583,0,0,0,0,0,0,0,0,848,19,0,0,0,0,0,0,0,0
Block Design Subtest,Behavioral Control,1578875878464,0,0,0,0,0,0,0,0,2305,61,71,0,0,0,7,0,0,0
Block Design Subtest,Behavioral Regulation,1578875892327,0,0,0,0,0,0,0,0,650,131,71,0,0,0,7,0,0,0
Block Design Subtest,Central Executive,1578875906134,0,0,0,0,0,0,0,0,951,202,71,0,0,0,7,0,0,0
Block Design Subtest,Cognitive Flexibility,1578875920278,0,0,0,0,1,0,0,0,2906,898,71,0,0,0,7,0,0,0
Block Design Subtest,Cognitive Control,1578875934137,0,0,0,0,0,0,0,0,6945,1301,71,0,0,0,7,0,0,0
Block Design Subtest,Inhibition,1578875948138,1,0,0,0,3,0,0,0,850707,2665,71,0,0,0,7,0,0,0
Block Design Subtest,Inference Control,1578875965193,0,0,0,0,0,0,0,0,3,1,71,0,0,0,7,0,0,0
Block Design Subtest,Response Inhibition,1578875980041,0,0,0,0,0,0,0,0,3940,820,71,0,0,0,7,0,0,0
Block Design Subtest,Working Memory,1578875994605,0,0,0,0,1,0,0,0,30660,4422,71,0,0,0,7,0,0,0
Block Design Subtest,Creativity,1578876008705,0,0,0,0,0,0,0,0,6298,60,71,0,0,0,7,0,0,0
Block Design Subtest,Deductive Reasoning,1578876022523,0,0,0,0,0,0,0,0,390,6,71,0,0,0,7,0,0,0
Block Design Subtest,Dual Task Coordination,1578876036248,0,0,0,0,0,0,0,0,29,4,71,0,0,0,7,0,0,0
Block Design Subtest,Effective Performance,1578876050031,0,0,0,0,0,0,0,0,471,4,71,0,0,0,7,0,0,0
Block Design Subtest,Emotional Control,1578876063748,0,0,0,0,0,0,0,0,821,119,71,0,0,0,7,0,0,0
Block Design Subtest,Emotional Regulation,1578876078640,0,0,0,0,0,0,0,0,1798,87,71,0,0,0,7,0,0,0
Block Design Subtest,Executive Control,1578876092655,0,0,0,0,0,0,0,0,3581,1413,71,0,0,0,7,0,0,0
Block Design Subtest,Feedback Learning,1578876106572,0,0,0,0,0,0,0,0,132,3,71,0,0,0,7,0,0,0
Block Design Subtest,Fluency,1578876121611,0,0,0,0,5,0,0,0,11727,1826,71,0,0,0,7,0,0,0
Block Design Subtest,Generativity,1578876135613,0,0,0,0,0,0,0,0,375,25,71,0,0,0,7,0,0,0
Block Design Subtest,Fluid Intelligence,1578876149256,1,0,0,0,3,0,0,0,937,142,71,0,0,0,7,0,0,0
Block Design Subtest,Logical Reasoning,1578876163241,0,0,0,0,0,0,0,0,376,17,71,0,0,0,7,0,0,0
Block Design Subtest,Relational Reasoning,1578876176938,0,0,0,0,0,0,0,0,102,8,71,0,0,0,7,0,0,0
Block Design Subtest,Inhibition Control,1578876190590,0,0,0,0,0,0,0,0,179,24,71,0,0,0,7,0,0,0
Block Design Subtest,Initiation,1578876204406,0,0,0,0,0,0,0,0,225386,342,71,0,0,0,7,0,0,0
Block Design Subtest,Mindfulness,1578876219212,0,0,0,0,0,0,0,0,6934,96,71,0,0,0,7,0,0,0
Block Design Subtest,Motivational Drive,1578876233057,0,0,0,0,0,0,0,0,116,7,71,0,0,0,7,0,0,0
Block Design Subtest,Organization,1578876246997,0,0,0,0,5,0,0,0,278008,514,71,0,0,0,7,0,0,0
Block Design Subtest,Problem Solving,1578876261848,0,0,0,0,2,0,0,0,17666,511,71,0,0,0,7,0,0,0
Block Design Subtest,Responsive Action,1578876275692,0,0,0,0,0,0,0,0,27,0,71,0,0,0,7,0,0,0
Block Design Subtest,Response Conflict,1578876289426,0,0,0,0,0,0,0,0,619,61,71,0,0,0,7,0,0,0
Block Design Subtest,Reward Processing,1578876303195,0,0,0,0,0,0,0,0,2034,79,71,0,0,0,7,0,0,0
